event_id,year,country_code,region,disaster_type,disaster_subtype,event_date,event_date_upper,date_granularity,is_severe_description_only,label_available_description_only,event_name,Location,start_year,start_month,start_day,end_year,end_month,end_day,emdat_magnitude,emdat_magnitude_scale
2017-0383-HTI,2017,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-21,2017-09-21,day,0,True,Hurricane 'Maria',"Limbe, Cornillon (Croix des Bouquets), Saint Marc (Bocozel), Grand Saline (Artibonite), Saint Rafael (North)",2017,9,21,2017,9,21,,Kph
2017-0383-MTQ,2017,MTQ,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-18,2017-09-18,day,0,False,Hurricane 'Maria',"Le Morne-rouge, Le Carbet (St Pierre), Le Marigot, Gros-Morne (La Trinité), Northern coast, Fort-de-France, Schoelcher (Fort de France)",2017,9,18,2017,9,18,,Kph
2017-0383-PRI,2017,PRI,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-19,2017-09-19,day,0,True,Hurricane 'Maria',"Humacao town, San Juan, Bayamon, Guajataca (north-west), Tao Baja, Culebra island, Vieques,Naguabo, Fajardo , Juncos, San Lorenzo, Ceiba cities (Humacao), Arecibo, Yabucoa Caguas towns (Guyama), Cataño (Bayamon), Aguada (Aguadilla)",2017,9,19,2017,9,21,240,Kph
2017-0383-USA,2017,USA,Northern America,Storm,Tropical cyclone,2017-09-26,2017-09-26,day,0,True,Hurricane 'Maria',"Jersey shore, Seaside Park, Point Pleasant Beach (Ocean), Long Branch (Monmouth) (New Jersey), Fernandina beach (Nassau-Florida)",2017,9,26,2017,9,27,,Kph
2017-0383-VGB,2017,VGB,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-20,2017-09-20,day,0,False,Hurricane 'Maria',,2017,9,20,2017,9,20,,Kph
2017-0383-VIR,2017,VIR,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-20,2017-09-20,day,0,True,Hurricane 'Maria',"St Thomas, St John, St Croix, Water Island (St Thomas), Estate Frenchman's Bay",2017,9,20,2017,9,20,,Kph
2017-0392-MEX,2017,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-07,2017-09-07,day,0,True,Hurricane Katia,"Tecolutla, Xalapa, Jalcomulco",2017,9,7,2017,9,8,,Kph
2017-0406-PHL,2017,PHL,South-eastern Asia,Storm,Tropical cyclone,2017-09-11,2017-09-11,day,0,True,Typhoon 'Doksuri',"Central Luzon, Calabarzon (Laguna, Quezon, Cavite, Rizal), the National Capital region (Metro Manila)",2017,9,11,2017,9,15,,Kph
2017-0406-THA,2017,THA,South-eastern Asia,Storm,Tropical cyclone,2017-09-17,2017-09-17,day,0,False,Typhoon 'Doksuri',"Uthai Thani, Phitsanulok, Phrae, Chaiyaphum, Chiang Rai, Kalasin, Lampang, Loei, Phangnga, Phetchabun, Sakon Nakhon, Satun, Uttaradit",2017,9,17,2017,9,17,,Kph
2017-0406-VNM,2017,VNM,South-eastern Asia,Storm,Tropical cyclone,2017-09-15,2017-09-15,day,0,True,Typhoon 'Doksuri',"Nghe An, Ha Tinh, Thanh Hoa, Quang Binh, Quang Tri, Thua Thien-Hue, Hoa Binh",2017,9,15,2017,9,16,185,Kph
2017-0410-COL,2017,COL,Latin America and the Caribbean,Storm,Tropical cyclone,2017-10-04,2017-10-04,day,0,False,Tropical depression'16/Hurricane 'Nate',"San Andres, Providencia and Santa Catalina",2017,10,4,2017,10,4,,Kph
2017-0410-CRI,2017,CRI,Latin America and the Caribbean,Storm,Tropical cyclone,2017-09-04,2017-09-04,day,0,True,Tropical depression'16/Hurricane 'Nate',"South Pacific, Region 8- South Zone – Central Pacific: Region 6- Puntarenas (Parrita)- North Pacific: Region 5- Guanacaste (Hojancha, Sardinal de Carrillo)- Huetar Norte: Region 9- North Zone- Central Valley: Region 1, Cartago (Llano Grande de Cartago), Alajuela (Sarchí de Valverde Vega,Athens, ), San Jose (Puriscal,San Marcos de Tarrazú), Esperanza de Santa Cruz, Mollejones de Cabagra",2017,9,4,2017,10,6,,Kph
2017-0410-GTM,2017,GTM,Latin America and the Caribbean,Storm,Tropical cyclone,2017-10-05,2017-10-05,day,0,True,Tropical depression'16/Hurricane 'Nate',"Ixcan, San Luis and Coban communities",2017,10,5,2017,10,5,,Kph
2017-0410-HND,2017,HND,Latin America and the Caribbean,Storm,Tropical cyclone,2017-10-05,2017-10-05,day,0,True,Tropical depression'16/Hurricane 'Nate',"Ocotepeque, Copán, Lempira, Intibucá, Santa Bárbara, Comayagua departements, Francisco Morazan (San Ignacio), Atlantida (El Porvenir), El Paraiso (Trojes), Valle (San Lorenzo, Nacaome Paso Hondo in Goascoran)",2017,10,5,2017,10,6,,Kph
2017-0410-NIC,2017,NIC,Latin America and the Caribbean,Storm,Tropical cyclone,2017-10-05,2017-10-05,day,0,True,Tropical depression'16/Hurricane 'Nate',"Rivas, Chontales, Madriz, Boaco, Rio San Juan, Nueva Segovia, Carazo, Granada and North Caribbean (Bilwi, Waspam, Prinzapolka, Siuna, Rosita, Bonanza)",2017,10,5,2017,10,6,,Kph
2017-0410-PAN,2017,PAN,Latin America and the Caribbean,Storm,Tropical cyclone,2017-10-06,2017-10-06,day,0,True,Tropical depression'16/Hurricane 'Nate',"Ngäbe-Buglé, Veraguas and Chiriqui, Panama Bay, Panama West, Cerro Hacha",2017,10,6,2017,10,6,,Kph
2017-0410-SLV,2017,SLV,Latin America and the Caribbean,Storm,Tropical cyclone,2017-10-05,2017-10-05,day,0,True,Tropical depression'16/Hurricane 'Nate',"Chalatenango, La Libertad",2017,10,5,2017,10,6,,Kph
2017-0410-USA,2017,USA,Northern America,Storm,Tropical cyclone,2017-10-07,2017-10-07,day,0,False,Tropical depression'16/Hurricane 'Nate',"Mexico Gulf, Louisiania, Mississippi (coastal areas, Biloxi), Alabama (Dauphin Island, Autauga, Chilton, Lowndes Counties), Florida, South Carolina (Pickens, Laurens, Spartanburg, Newberry, Greenville, Union), North Carolina (Polk, Wilkes, Ashe )",2017,10,7,2017,10,8,140,Kph
2017-0422-PHL,2017,PHL,South-eastern Asia,Storm,Tropical cyclone,2017-11-01,2017-11-01,day,0,True,Typhoon 'Damrey' / 'Ramil',"southern Luzon: Batangas (San Juan town), Palawan (Busuanga town), Camarines Sur (Barangay Sibaguan near Sagnay town, Lagonoy), Albay, Camarines Norte (Vinzons, Mercedes), Oriental Mindoro (Calapan city), Laguna - Calabarzon, Mimaropa, and Bicol Regions",2017,11,1,2017,11,3,75,Kph
2017-0422-VNM,2017,VNM,South-eastern Asia,Storm,Tropical cyclone,2017-11-04,2017-11-04,day,1,True,Typhoon 'Damrey' / 'Ramil',"Khanh Hoa, Phu Yên, Binh Dinh, Dak Lak, Gia Lai, Dak Nông, Lâm Dông, Quang Nam, Quang Ngai, Kon Tum",2017,11,4,2017,11,5,130,Kph
2017-0432-JPN,2017,JPN,Eastern Asia,Storm,Tropical cyclone,2017-10-22,2017-10-22,day,0,True,Typhoon 'Lan'/'Paolo',"Honshu Island: Fukuoka, Mie, Osaka, Toyama, Wakayama, Ibaraki, Nagano, Hokkaido",2017,10,22,2017,10,22,216,Kph
2017-0432-PHL,2017,PHL,South-eastern Asia,Storm,Tropical cyclone,2017-10-18,2017-10-18,day,0,True,Typhoon 'Lan'/'Paolo',"Mimaropa (Puerto Princesa City, Palawan), Western Visayas (Negros occidental), Central Visayas (Negros oriental, Siquijor), Zamboanga peninsula (Zamboanga city, Zamboanga del Norte, Zamboanga del Sur, Zamboanga del Sibugay), Caraga (Agusan del Norte), the Autonomous Region of Muslim Mindanao (Maguindanao), Soccksargen (Sultan Kudarat) regions",2017,10,18,2017,10,20,250,Kph
2017-0468-JPN,2017,JPN,Eastern Asia,Storm,Tropical cyclone,2017-09-17,2017-09-17,day,0,True,Typhoon 'Talim',"Oita (Bungo-ono), Kagawa (Mitoyo city), Okayama, Ehime, Kochi, Kyoto, Miyazaki, Hyogo",2017,9,17,2017,9,19,160,Kph
2017-0485-CHN,2017,CHN,Eastern Asia,Storm,Tropical cyclone,2017-08-27,2017-08-27,day,0,True,Tropical storm 'Pakhar'/'Jolina',"Guangdong, Fujian, Guangxi Zhuang, Hainan, Yunnan",2017,8,27,2017,8,27,,Kph
2017-0485-HKG,2017,HKG,Eastern Asia,Storm,Tropical cyclone,2017-08-27,2017-08-27,day,0,True,Tropical storm 'Pakhar'/'Jolina',,2017,8,27,2017,8,27,126,Kph
2017-0485-MAC,2017,MAC,Eastern Asia,Storm,Tropical cyclone,2017-08-27,2017-08-27,day,0,False,Tropical storm 'Pakhar'/'Jolina',,2017,8,27,2017,8,27,,Kph
2017-0485-PHL,2017,PHL,South-eastern Asia,Storm,Tropical cyclone,2017-08-25,2017-08-25,day,0,False,Tropical storm 'Pakhar'/'Jolina',"Ilocos, Cagayan Valley, Central Luzon, Cordillera Regions",2017,8,25,2017,8,26,65,Kph
2017-0508-IND,2017,IND,Southern Asia,Storm,Tropical cyclone,2017-12-02,2017-12-02,day,1,True,Cyclone 'Ockhi',"Kerala (Thiruvananthapuram, Kozhikode,Ernakulam),Tamil Nadu (Kanyakumari-Munchirai, Thiruvattar,Killiyur, Kurunthancode, Rajakkamangalam-, Tirunelveli, Tuticorin districts), Andhra Pradesh (Chittoor and Nellore), Lakshadweep Islands",2017,12,2,2017,12,2,130,Kph
2017-0508-LKA,2017,LKA,Southern Asia,Storm,Tropical cyclone,2017-11-29,2017-11-29,day,0,True,Cyclone 'Ockhi',"Galle, Matara (Southern), Colombo, Badulla (Uva), Gampaha, Kalutara (Western), Nuwara Eliya (Central)",2017,11,29,2017,12,1,130,Kph
2017-0515-IDN,2017,IDN,South-eastern Asia,Storm,Tropical cyclone,2017-11-28,2017-11-28,day,0,True,Cyclone 'Cempaka',"East Java’s Pacitan Regency (Klesem village in the Kebonagung Sub-district, Sidomulyo Village in Ngadirojo Sub-district)",2017,11,28,2017,11,29,65,Kph
2018-0004-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-01-01,2018-01-01,day,0,True,Agaton (01W),"Aklan, Capiz (Region VI); Bohol, Cebu (Region VII); Camiguin, Lanao del NOrte, Misamis Oriental (Region X); Agusan del NOrte, Dinagat Isl., Surigao del Norte , Surigao del Sur (Caraga)",2018,1,1,2018,1,3,,Kph
2018-0008-MDG,2018,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2018-01-05,2018-01-05,day,0,True,Cyclone 'Ava',"Antananarivo Atsimondrano, Antananarivo Avaradrano, Antananarivo Renivohitra (Analamanga); Fenerive Eet, Manama, Maroantsetra, Sainte Marie, Soanierana Ivongo (Analanjirofo), Befotaka, Faraganga, Vaingaindrano (Astimo Atsinanana); Antanamabo Manampotsy, Brickaville, Mahanoro, Toasmasina I et II, Vatomandry (Atsinanana); Mahanja (Boeny); Miandrivazo (Menabe); Ambohimahaso (Haute Matsiatra); Antalaha, Sambava, Andapa, Vohemar (SAVA); Mampikony (Sofia); Ifanadiana, Manakara, Mananjary, Nosy Varika, Vohipeno (Vatovavy Fitovanmay)",2018,1,5,2018,1,8,165,Kph
2018-0029-MUS,2018,MUS,Sub-Saharan Africa,Storm,Tropical cyclone,2018-01-15,2018-01-15,day,0,False,Tropical storm 'Berguitta',"Rodrigues island, Rivière du Rempart, Pamplemousse, Port Louis, Flacq, Plaines Wilhems, Black River",2018,1,15,2018,1,21,120,Kph
2018-0029-REU,2018,REU,Sub-Saharan Africa,Storm,Tropical cyclone,2018-01-18,2018-01-18,day,0,False,Tropical storm 'Berguitta',Saint-Pierre,2018,1,18,2018,1,18,,Kph
2018-0042-TON,2018,TON,Polynesia,Storm,Tropical cyclone,2018-02-12,2018-02-12,day,0,False,Cyclone Gita,"Tongatapu, Ha’apai and Eua islands",2018,2,12,2018,2,13,285,Kph
2018-0042-WSM,2018,WSM,Polynesia,Storm,Tropical cyclone,2018-02-12,2018-02-12,day,0,False,Cyclone Gita,,2018,2,12,2018,2,12,,Kph
2018-0044-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-02-12,2018-02-12,day,0,False,Tropical storm 'Basyang' (Sanba),"Palawan (Mimaropa); Capiz, Iloilo, Negros occidental (Region IV - Western Visayas); Bohol, Cebu, Negros Oriental, Siquijor (Region VII - Central Visayas); Biliran, Eastern Samar, Leyte, Samar, Southern Leyte (Region VII - Eastern Visayas); Agusan del Norte, Dinagat Isl., Surigao del Norte, Surigao del Sur (REgion XIII - Caraga)",2018,2,12,2018,2,16,75,Kph
2018-0086-MDG,2018,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2018-03-14,2018-03-14,day,0,True,Tropical storm 'Eliakim',"Mandritsara, Soanierana Ivongo, Masoala, SAVA, Analanjirofo, Sofia,Alaotra Mangoro, Antsinana, Diana, Vatovavy Fitovinany regions",2018,3,14,2018,3,20,105,Kph
2018-0101-FJI,2018,FJI,Melanesia,Storm,Tropical cyclone,2018-04-02,2018-04-02,day,0,True,Cyclone 'Josie',Nadi,2018,4,2,2018,4,2,100,Kph
2018-0145-DJI,2018,DJI,Sub-Saharan Africa,Storm,Tropical cyclone,2018-05-20,2018-05-20,day,0,True,Cyclone 'Sagar',,2018,5,20,2018,5,21,,Kph
2018-0145-SOM,2018,SOM,Sub-Saharan Africa,Storm,Tropical cyclone,2018-05-21,2018-05-21,day,0,True,Cyclone 'Sagar',"Somaliland, Puntland",2018,5,21,2018,5,21,,Kph
2018-0170-CUB,2018,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,2018-05-29,2018-05-29,day,0,True,Tropical storm 'Alberto',"Ciego de Avila, Sancti Spiritus et Villa Clara, Matanzas, Pinar del Rio, Cienfuegos",2018,5,29,2018,6,2,,Kph
2018-0170-USA,2018,USA,Northern America,Storm,Tropical cyclone,2018-05-27,2018-05-27,day,0,True,Tropical storm 'Alberto',Southeast,2018,5,27,2018,5,30,,Kph
2018-0177-OMN,2018,OMN,Western Asia,Storm,Tropical cyclone,2018-05-23,2018-05-23,day,0,True,Cyclone 'Mekunu',,2018,5,23,2018,5,23,,Kph
2018-0177-YEM,2018,YEM,Western Asia,Storm,Tropical cyclone,2018-05-23,2018-05-23,day,0,True,Cyclone 'Mekunu',Socotra Isl.,2018,5,23,2018,5,23,,Kph
2018-0194-FJI,2018,FJI,Melanesia,Storm,Tropical cyclone,2018-04-09,2018-04-09,day,0,False,Tropical cyclone 'Keni',"Sigatoka, Nadi, Lautoka, Ba, Tavua, Rakiraki, Nalawa, Labasa, Suva- Kadavu, Levuka, Savusavu",2018,4,9,2018,4,11,,Kph
2018-0201-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-07-19,2018-07-19,day,0,True,Tropical storm 'Ewiniar',"Guangdong, Jiangxi, Fujian, and Zhejiang provinces, Hainan Island",2018,7,19,2018,7,19,,Kph
2018-0201-VNM,2018,VNM,South-eastern Asia,Storm,Tropical cyclone,2018-06-06,2018-06-06,day,0,True,Tropical storm 'Ewiniar',,2018,6,6,2018,6,19,,Kph
2018-0227-LAO,2018,LAO,South-eastern Asia,Storm,Tropical cyclone,2018-07-18,2018-07-18,day,0,False,Tyhoon 'Son Tinh',13 villages across Sanamxay district,2018,7,18,2018,7,19,,Kph
2018-0227-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-07-17,2018-07-17,day,0,True,Tyhoon 'Son Tinh',,2018,7,17,2018,7,31,,Kph
2018-0227-VNM,2018,VNM,South-eastern Asia,Storm,Tropical cyclone,2018-07-18,2018-07-18,day,0,True,Tyhoon 'Son Tinh',Chuong My,2018,7,18,2018,7,22,,Kph
2018-0280-DOM,2018,DOM,Latin America and the Caribbean,Storm,Tropical cyclone,2018-07-09,2018-07-09,day,0,False,Hurricane 'Beryl',San Cristóbal and Santo Domingo provinces,2018,7,9,2018,7,11,,Kph
2018-0280-PRI,2018,PRI,Latin America and the Caribbean,Storm,Tropical cyclone,2018-07-09,2018-07-09,day,0,False,Hurricane 'Beryl',,2018,7,9,2018,7,11,,Kph
2018-0285-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-07-10,2018-07-10,day,0,False,Typhoon 'Maria' (Gardo),Fujian province,2018,7,10,2018,7,11,,Kph
2018-0287-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-07-22,2018-07-22,day,0,True,Tropical storm 'Ampil' (Inday),"Shangai, iJiangsu, Zhejiang, Shandong, Hebei",2018,7,22,2018,7,22,,Kph
2018-0305-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-08-15,2018-08-15,day,0,True,Typhoon 'Bebinca',"Guangdong, Hainan Provinces",2018,8,15,2018,8,15,,Kph
2018-0305-LAO,2018,LAO,South-eastern Asia,Storm,Tropical cyclone,2018-08-13,2018-08-13,day,0,False,Typhoon 'Bebinca',"Attapeu, Khammouane, Savannakhet, Champasak and Oudomxay",2018,8,13,2018,8,16,,Kph
2018-0305-VNM,2018,VNM,South-eastern Asia,Storm,Tropical cyclone,2018-08-17,2018-08-17,day,0,True,Typhoon 'Bebinca',"Nghe An,Son La, Thanh Hóa, Yên Bái,Bac Giang provinces",2018,8,17,2018,8,19,,Kph
2018-0309-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-08-22,2018-08-22,day,0,False,Typhoon 'Soulik',,2018,8,22,2018,8,23,,Kph
2018-0309-PRK,2018,PRK,Eastern Asia,Storm,Tropical cyclone,2018-08-23,2018-08-23,day,0,True,Typhoon 'Soulik',"Kangwon, South Hamgyong provinces",2018,8,23,2018,8,24,,Kph
2018-0313-TWN,2018,TWN,Eastern Asia,Storm,Tropical cyclone,2018-08-23,2018-08-23,day,0,True,,"Chiayi, Kaohsiung, Tainan counties",2018,8,23,2018,8,26,,Kph
2018-0326-JPN,2018,JPN,Eastern Asia,Storm,Tropical cyclone,2018-09-04,2018-09-04,day,0,True,Typhoon Jebi,"Osaka, Wakayama, Hyogo",2018,9,4,2018,9,5,220,Kph
2018-0341-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-09-10,2018-09-10,day,0,False,Typhoon Mangkut (Ompong),Shenzhen,2018,9,10,2018,9,18,,Kph
2018-0341-HKG,2018,HKG,Eastern Asia,Storm,Tropical cyclone,2018-09-17,2018-09-17,day,0,False,Typhoon Mangkut (Ompong),,2018,9,17,2018,9,17,240,Kph
2018-0341-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-09-16,2018-09-16,day,0,True,Typhoon Mangkut (Ompong),"Apayao, Benguet, Cagayan, Kalinga, Isabela, Abra, Ilocos Norte and Ilocos Sur",2018,9,16,2018,9,16,240,Kph
2018-0342-USA,2018,USA,Northern America,Storm,Tropical cyclone,2018-09-12,2018-09-12,day,0,True,Hurricane Florence,"South and North Carolina, Virginia",2018,9,12,2018,9,18,,Kph
2018-0347-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-08-12,2018-08-12,day,0,True,Tropical Storm Yagi,"Zhejiang, Anhui, Jiangsu, Shandong provinces",2018,8,12,2018,8,12,,Kph
2018-0347-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-09-19,2018-09-19,day,0,True,Tropical Storm Yagi,"I, III, CAR, NCR, and CALABARZON",2018,9,19,2018,9,19,,Kph
2018-0348-CHN,2018,CHN,Eastern Asia,Storm,Tropical cyclone,2018-08-15,2018-08-15,day,0,True,Tropical storm Rumbia,"Shanghai, Jiangsu, Zhejiang, Anhui, Shandong, Henan",2018,8,15,2018,8,17,,Kph
2018-0353-JPN,2018,JPN,Eastern Asia,Storm,Tropical cyclone,2018-09-28,2018-09-28,day,0,True,Typhoon Trami,"Tokyo, Okinawa, Wakayama",2018,9,28,2018,10,1,216,Kph
2018-0373-CUB,2018,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,2018-10-10,2018-10-10,day,0,False,Hurricane Michael,"Sandino, San Juan municipalities (Pinar del Rio province)",2018,10,10,2018,10,11,,Kph
2018-0373-USA,2018,USA,Northern America,Storm,Tropical cyclone,2018-10-10,2018-10-10,day,0,True,Hurricane Michael,"Florida, Georgia, Alabama, North Carolina, Virginia, Maryland",2018,10,10,2018,10,11,250,Kph
2018-0376-PRT,2018,PRT,Southern Europe,Storm,Tropical cyclone,2018-10-13,2018-10-13,day,0,True,Storm 'Leslie',"Coimbra, Leiria dsitricts",2018,10,13,2018,10,13,190,Kph
2018-0385-IND,2018,IND,Southern Asia,Storm,Tropical cyclone,2018-10-11,2018-10-11,day,0,True,Tropical storm 'Titli',"Mandasa, Godalpur, Gajapati, Ganjam, Rayagada, Puri, Kandhamal (Andhra Pradesh & Odisha)",2018,10,11,2018,10,12,126,Kph
2018-0394-OMN,2018,OMN,Western Asia,Storm,Tropical cyclone,2018-10-14,2018-10-14,day,0,False,Cyclone 'Luban',"Dhofar, Al-Wusta Governorates",2018,10,14,2018,10,14,,Kph
2018-0394-YEM,2018,YEM,Western Asia,Storm,Tropical cyclone,2018-10-14,2018-10-14,day,0,True,Cyclone 'Luban',Al Maharah governorate,2018,10,14,2018,10,15,,Kph
2018-0399-MNP,2018,MNP,Micronesia,Storm,Tropical cyclone,2018-10-25,2018-10-25,day,0,True,Typhoon 'Yutu' (Rosita),"Tinian, Saipan",2018,10,25,2018,10,25,290,Kph
2018-0399-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-10-30,2018-10-30,day,0,True,Typhoon 'Yutu' (Rosita),"Ilocos norte, Ilocos Sur, la Union, Pangasinan (Region 1 - Ilocos); Cagayan, Isabela, Nueva Vizcaya, Quirino (Region II - Cagayan Valley); Aurora, Nueva Ecija, Tarlac, Zambales (Region III - Central Luzon); Northern Samar (REgion VIII - Eastern Visayas); Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (CAR)",2018,10,30,2018,10,30,210,Kph
2018-0406-MEX,2018,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2018-10-23,2018-10-23,day,0,True,Hurricane Willa,"Sinaloa, Nayarit, Jalisco, Durango, Zacatec",2018,10,23,2018,10,23,195,Kph
2018-0421-MEX,2018,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2018-10-19,2018-10-19,day,0,True,Tropical storm 'Vicente',Michoacán and Oaxaca,2018,10,19,2018,10,23,,Kph
2018-0424-JPN,2018,JPN,Eastern Asia,Storm,Tropical cyclone,2018-10-06,2018-10-06,day,0,True,Typhoon 'Kong-Rey',,2018,10,6,2018,10,7,,Kph
2018-0431-IND,2018,IND,Southern Asia,Storm,Tropical cyclone,2018-11-16,2018-11-16,day,0,True,Cyclone 'Gaja',"Tamil Nadu, Nagapattinam, Tiruvarur, Thanjavur, Pudukottai, Dindigul and Ramnad, Chennai, Sivaganga, Theni, Madurai districts",2018,11,16,2018,11,16,120,Kph
2018-0455-PHL,2018,PHL,South-eastern Asia,Storm,Tropical cyclone,2018-12-28,2018-12-28,day,1,True,Tropical depression 'Usman',"Regions IV-A (Calabarzon), IV-B (Mimaropa), V (Bicol), and VIII (Eastern Visayas)",2018,12,28,2018,12,31,,Kph
2018-0469-MHL,2019,MHL,Micronesia,Storm,Tropical cyclone,2019-01-05,2019-01-05,day,0,False,Tropical cyclone 'Penny',,2019,1,5,2019,1,5,,Kph
2018-0469-SLB,2018,SLB,Melanesia,Storm,Tropical cyclone,2018-12-29,2018-12-29,day,0,False,Tropical cyclone 'Penny',"Malaita, Western, Guadalcana, Isabel, Makita provinces",2018,12,29,2018,12,29,,Kph
2018-0473-IND,2018,IND,Southern Asia,Storm,Tropical cyclone,2018-12-17,2018-12-17,day,0,True,Tropical storm 'Phethai',"Andhra Pradesh, Odisha",2018,12,17,2018,12,19,100,Kph
2018-0484-VNM,2018,VNM,South-eastern Asia,Storm,Tropical cyclone,2018-11-17,2018-11-17,day,0,True,Tropical depression 'Toraji',Khanh Hoa province,2018,11,17,2018,11,18,,Kph
2019-0009-THA,2019,THA,South-eastern Asia,Storm,Tropical cyclone,2019-01-04,2019-01-04,day,0,True,Tropical cylone 'Pabuk',"Nakhon Si Thammarat, Surat Thani provinces",2019,1,4,2019,1,4,,Kph
2019-0021-PHL,2019,PHL,South-eastern Asia,Storm,Tropical cyclone,2019-01-18,2019-01-18,day,0,False,Tropical depression 'Amang' (01W),"Agusan del Norte, Agisan del Sur, Dinaga Isl., Surigao del Norte, Surigao del Sur (Region XIII - Caraga)",2019,1,18,2019,1,25,,Kph
2019-0110-MDG,2019,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2019-03-15,2019-03-15,day,0,True,Cyclone 'Idai',Besalampy (Melaky),2019,3,15,2019,3,15,,Kph
2019-0110-MOZ,2019,MOZ,Sub-Saharan Africa,Storm,Tropical cyclone,2019-03-14,2019-03-14,day,1,True,Cyclone 'Idai',"Beira (Sofala province); Zambezia, Manica and Inhambane provinces",2019,3,14,2019,3,15,140,Kph
2019-0110-ZWE,2019,ZWE,Sub-Saharan Africa,Storm,Tropical cyclone,2019-03-14,2019-03-14,day,1,True,Cyclone 'Idai',"Chikomba, Mudzi, Mutoko, UMP districts (Mash East pronvince); Chipinge, Chimanimani, Buhera, Mutare (Manicaland); Gutu, Bikita, Zaka, Masvingo (Masvingo); Murambinda, Nyanga, Mutasa, Checheche, Biriwiri, Chibuwe, Chakohwa, Nyanyadzi, Berzely Bridge, Mutimurefu, Ngundu, , Mutasa",2019,3,14,2019,3,14,,Kph
